LOG_DATE,INQ_CNT,LOG_CITY_NM,LOG_AREA_NM,PLC_ID,PLC_NM,ADDR,SKSN_CGR_LCLS_NM,SKSN_CGR_LCLS_CD,SKSN_CGR_SCLS_NM,SKSN_CGR_SCLS_CD
20210329,2,Busan,Busan,1031886,일미리금계찜닭 군산 수송점,전라북도 군산시 동수송7길 5-1,한국음식,1,닭볶음탕/닭갈비/닭발,107
20210329,2,Busan,Busan,763713,제이앤푸드,전라북도 군산시 월명로 374,한국음식,1,닭볶음탕/닭갈비/닭발,107
20210301,2,Busan,Busan,334966,거시기삼계탕,전라북도 군산시 성산면 동군산로 275,한국음식,1,삼계탕/백숙/찜닭,108
20210315,2,Busan,Busan,375633,운정식당,전라북도 군산시 중정길 8-2,한국음식,1,삼계탕/백숙/찜닭,108
20210327,2,Busan,Busan,398948,다사랑치킨나운점,전라북도 군산시 나운동 487-10,한국음식,1,치킨/훈제,109
20210303,2,Busan,Busan,398886,다사랑치킨피자 조촌점,전라북도 군산시 양안로 143,한국음식,1,치킨/훈제,109
20210319,2,Busan,Busan,873366,옛날통닭,전라북도 군산시 공항로 69,한국음식,1,치킨/훈제,109
20210306,2,Busan,Busan,1031254,후라이드참잘하는집 나운점,전라북도 군산시 나운로 77,한국음식,1,치킨/훈제,109
20210318,2,Busan,Busan,641756,맛그랑치킨 경암점,전라북도 군산시 경암3길 45,한국음식,1,치킨/훈제,109
20210314,2,Busan,Busan,1190507,가마꿉 미장점,전라북도 군산시 미장1길 38,한국음식,1,치킨/훈제,109
20210301,4,Busan,Busan,714733,땡큐맘치킨 군산나운점,전라북도 군산시 나운안1길 7,한국음식,1,치킨/훈제,109
20210316,2,Busan,Busan,938586,교촌치킨 지곡점,전라북도 군산시 백토로 231,한국음식,1,치킨/훈제,109
20210326,2,Busan,Busan,1162357,깻잎두마리치킨 군산1호점,전라북도 군산시 남수송5길 50,한국음식,1,치킨/훈제,109
20210308,2,Busan,Busan,386357,BBQ치킨 군산나운지곡점,전라북도 군산시 동지곡길 38,한국음식,1,치킨/훈제,109
20210314,2,Busan,Busan,921007,페리카나 미룡산북점,전라북도 군산시 부곡로 125,한국음식,1,치킨/훈제,109
20210320,2,Busan,Busan,1031254,후라이드참잘하는집 나운점,전라북도 군산시 나운로 77,한국음식,1,치킨/훈제,109
20210306,2,Busan,Busan,450783,맘스터치 군산수송점,전라북도 군산시 수송6길 3,한국음식,1,치킨/훈제,109
20210323,2,Busan,Busan,409258,BBQ치킨 군산수송스타점,전라북도 군산시 수송로 213,한국음식,1,치킨/훈제,109
20210308,4,Busan,Busan,876809,교촌치킨 군산대점,전라북도 군산시 미제3길 2,한국음식,1,치킨/훈제,109
20210313,2,Busan,Busan,1190507,가마꿉 미장점,전라북도 군산시 미장1길 38,한국음식,1,치킨/훈제,109
20210321,2,Busan,Busan,407395,천하장사,전라북도 군산시 하신1길 14,한국음식,1,곱창/양/대창/막창,111
20210316,2,Busan,Busan,259718,나리곱창,전라북도 군산시 나운동 791-1,한국음식,1,곱창/양/대창/막창,111
20210316,2,Busan,Busan,1228735,해방곱창,전라북도 군산시 동수송8길 22,한국음식,1,곱창/양/대창/막창,111
20210327,2,Busan,Busan,687404,장충동비엔에프족발보쌈,전라북도 군산시 백토로 215,한국음식,1,족발/보쌈,112
20210305,2,Busan,Busan,908007,오양족발,전라북도 군산시 현충로 33,한국음식,1,족발/보쌈,112
20210312,2,Busan,Busan,777596,매운족발보쌈6시내고향,전라북도 군산시 팔마로 150,한국음식,1,족발/보쌈,112
20210308,2,Busan,Busan,412437,황제족발,전라북도 군산시 경촌1길 56,한국음식,1,족발/보쌈,112
20210306,2,Busan,Busan,1088690,놀부보쌈 군산나운점,전라북도 군산시 하나운로 82,한국음식,1,족발/보쌈,112
20210313,2,Busan,Busan,909750,봉이네왕족발,전라북도 군산시 소룡길 39,한국음식,1,족발/보쌈,112
20210329,2,Busan,Busan,386216,원할머니 보쌈족발 군산나운점,전라북도 군산시 공단대로 398,한국음식,1,족발/보쌈,112
20210331,4,Busan,Busan,1254784,장인족발 조촌직영점,전라북도 군산시 백릉로 162,한국음식,1,족발/보쌈,112
20210318,2,Busan,Busan,1140594,복있는집,전라북도 군산시 수송안1길 12,한국음식,1,해물탕/해물요리/꽃게,113
20210312,2,Busan,Busan,364336,군산복집,전라북도 군산시 구영7길 15,한국음식,1,해물탕/해물요리/꽃게,113
20210327,2,Busan,Busan,686724,일력생선,전라북도 군산시 구영5길 66-6,한국음식,1,해물탕/해물요리/꽃게,113
20210316,2,Busan,Busan,260020,일풍식당 ,전라북도 군산시 서흥1길 9,한국음식,1,해물탕/해물요리/꽃게,113
20210320,2,Busan,Busan,364337,대가꽃게장,전라북도 군산시 개정면 금강로 466,한국음식,1,해물탕/해물요리/꽃게,113
20210320,2,Busan,Busan,260039,송정식당,전라북도 군산시 대명동 191-2,한국음식,1,해물탕/해물요리/꽃게,113
20210316,2,Busan,Busan,364336,군산복집,전라북도 군산시 구영7길 15,한국음식,1,해물탕/해물요리/꽃게,113
20210308,2,Busan,Busan,260030,궁전꽃게장,전라북도 군산시 궁포1로 24-5,한국음식,1,해물탕/해물요리/꽃게,113
20210301,2,Busan,Busan,687180,남원옥,전라북도 군산시 진포로 160,한국음식,1,해물탕/해물요리/꽃게,113
20210324,2,Busan,Busan,890539,탑천전주매운탕,전라북도 군산시 대야면 광교리 222,한국음식,1,해물탕/해물요리/꽃게,113
20210316,2,Busan,Busan,364337,대가꽃게장,전라북도 군산시 개정면 금강로 466,한국음식,1,해물탕/해물요리/꽃게,113
20210322,4,Busan,Busan,818579,옥산나주곰탕미장점,전라북도 군산시 공단대로 117,한국음식,1,설렁탕/곰탕/도가니탕,114
20210312,2,Busan,Busan,1096586,국수랑묵이랑,전라북도 군산시 경촌안3길 49,한국음식,1,라면/칼국수/국수/수제비,115
20210309,2,Busan,Busan,399023,새만금소문난해물칼국수,전라북도 군산시 비응동로 63,한국음식,1,라면/칼국수/국수/수제비,115
20210302,2,Busan,Busan,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210303,2,Busan,Busan,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210324,2,Busan,Busan,434123,장미칼국수,전라북도 군산시 큰샘길 26,한국음식,1,라면/칼국수/국수/수제비,115
20210315,2,Busan,Busan,260040,일월부대찌개,전라북도 군산시 서수송1길 12-1,한국음식,1,찌개/전골/국/탕,116
20210324,2,Busan,Busan,919046,전주식토속콩나물해장국,전라북도 군산시 신촌2길 8-2,한국음식,1,찌개/전골/국/탕,116
20210303,2,Busan,Busan,259707,한일옥,전라북도 군산시 구영3길 63,한국음식,1,찌개/전골/국/탕,116
20210306,4,Busan,Busan,1171186,군산흑염소탕,전라북도 군산시 조촌4길 36,한국음식,1,찌개/전골/국/탕,116
20210318,2,Busan,Busan,1164484,뽀대찌개 군산본점,전라북도 군산시 궁포1로 24-9,한국음식,1,찌개/전골/국/탕,116
20210315,2,Busan,Busan,363108,비행장부대찌개,전라북도 군산시 하나운안2길 14,한국음식,1,찌개/전골/국/탕,116
20210309,2,Busan,Busan,259715,옹고집쌈밥,전라북도 군산시 나포면 서왕길 34,한국음식,1,비빔밥/돌솥밥/쌈밥,118
20210301,2,Busan,Busan,686868,서진해물곱돌솥밥,전라북도 군산시 구영6길 72,한국음식,1,비빔밥/돌솥밥/쌈밥,118
20210320,4,Busan,Busan,260048,일해옥,전라북도 군산시 구영7길 19,한국음식,1,해장국/국밥,119
20210309,6,Busan,Busan,260048,일해옥,전라북도 군산시 구영7길 19,한국음식,1,해장국/국밥,119
20210309,8,Busan,Busan,260051,일흥옥,전라북도 군산시 월명동 6-10,한국음식,1,해장국/국밥,119
20210316,2,Busan,Busan,260051,일흥옥,전라북도 군산시 월명동 6-10,한국음식,1,해장국/국밥,119
20210303,2,Busan,Busan,260048,일해옥,전라북도 군산시 구영7길 19,한국음식,1,해장국/국밥,119
20210314,2,Busan,Busan,260051,일흥옥,전라북도 군산시 월명동 6-10,한국음식,1,해장국/국밥,119
20210306,2,Busan,Busan,398895,청하순대,전라북도 군산시 진포로 221-1,한국음식,1,순대국,120
20210314,2,Busan,Busan,1111596,원조 소문난집,전라북도 군산시 상지곡안4길 33-1,한국음식,1,순대국,120
20210330,2,Busan,Busan,1124744,금강호숯불민물장어,전라북도 군산시 경암1길 8,한국음식,1,장어구이/꼼장어,123
20210306,2,Busan,Busan,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210318,2,Busan,Busan,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210324,2,Busan,Busan,890589,야미도횟집,전라북도 군산시 옥도면 야미도리 108,한국음식,1,회,125
20210307,2,Busan,Busan,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210311,2,Busan,Busan,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210302,2,Busan,Busan,1079310,으뜸횟집,전라북도 군산시 옥도면 명사십리길 236,한국음식,1,회,125
20210306,2,Busan,Busan,364330,벽란도회집,전라북도 군산시 나운동 851-2,한국음식,1,회,125
20210306,2,Busan,Busan,387960,새만금횟집,전라북도 군산시 비응안7길 13,한국음식,1,회,125
20210316,2,Busan,Busan,409864,어부네,전라북도 군산시 칠성로 200,한국음식,1,회,125
20210328,2,Busan,Busan,1085196,장자도원,전라북도 군산시 옥도면 장자도1길 20-4,한국음식,1,회,125
20210330,2,Busan,Busan,890436,미래횟집,전라북도 군산시 산단로 68-9,한국음식,1,회,125
20210301,2,Busan,Busan,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210312,2,Busan,Busan,1203257,마레,전라북도 군산시 미장서로 98,한국음식,1,회,125
20210306,4,Busan,Busan,364331,청산횟집,전라북도 군산시 남수송5길 8-8,한국음식,1,회,125
20210303,2,Busan,Busan,993866,골목집,전라북도 군산시 계산로 87-8,한국음식,1,회,125
20210302,2,Busan,Busan,1250649,군산진횟집,전라북도 군산시 옥도면 선유북길 117,한국음식,1,회,125
20210312,2,Busan,Busan,419783,어담,전라북도 군산시 지곡로 35,한국음식,1,회,125
20210312,8,Busan,Busan,440663,연어가,전라북도 군산시 수송로 120,한국음식,1,회,125
20210319,2,Busan,Busan,890510,대야회집,전라북도 군산시 대야면 대야시장로 34,한국음식,1,회,125
20210323,2,Busan,Busan,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210302,2,Busan,Busan,259704,군산횟집,전라북도 군산시 내항2길 173,한국음식,1,회,125
20210302,2,Busan,Busan,1082338,망주봉풍경횟집,전라북도 군산시 옥도면 선유도2길 53,한국음식,1,회,125
20210321,2,Busan,Busan,881120,미소수산,전라북도 군산시 비응남로 111,한국음식,1,회,125
20210305,2,Busan,Busan,385998,바다회집 현대코아점,전라북도 군산시 문화안길 11,한국음식,1,회,125
20210302,2,Busan,Busan,1079362,가빈이네횟집,전라북도 군산시 옥도면 선유북길 111,한국음식,1,회,125
20210328,2,Busan,Busan,890510,대야회집,전라북도 군산시 대야면 대야시장로 34,한국음식,1,회,125
20210315,2,Busan,Busan,387960,새만금횟집,전라북도 군산시 비응안7길 13,한국음식,1,회,125
20210318,2,Busan,Busan,364331,청산횟집,전라북도 군산시 남수송5길 8-8,한국음식,1,회,125
20210306,4,Busan,Busan,890436,미래횟집,전라북도 군산시 산단로 68-9,한국음식,1,회,125
20210306,2,Busan,Busan,874762,장춘횟집,전라북도 군산시 비응남로 1 해변의집,한국음식,1,회,125
20210301,2,Busan,Busan,874762,장춘횟집,전라북도 군산시 비응남로 1 해변의집,한국음식,1,회,125
20210306,4,Busan,Busan,1203257,마레,전라북도 군산시 미장서로 98,한국음식,1,회,125
20210327,4,Busan,Busan,259720,압강옥,전라북도 군산시 삼수길 46,한국음식,1,냉면,128
20210316,4,Busan,Busan,259720,압강옥,전라북도 군산시 삼수길 46,한국음식,1,냉면,128
20210303,2,Busan,Busan,259720,압강옥,전라북도 군산시 삼수길 46,한국음식,1,냉면,128
20210331,2,Busan,Busan,934844,새만금모싯잎송편,전라북도 군산시 서당길 10,한국음식,1,떡,130
20210320,2,Busan,Busan,880318,소문난떡사랑,전라북도 군산시 의료원로 131,한국음식,1,떡,130
20210309,4,Busan,Busan,934844,새만금모싯잎송편,전라북도 군산시 서당길 10,한국음식,1,떡,130
20210307,2,Busan,Busan,934844,새만금모싯잎송편,전라북도 군산시 서당길 10,한국음식,1,떡,130
20210327,2,Busan,Busan,647942,대장금떡집,전라북도 군산시 축동로 35,한국음식,1,떡,130
20210315,2,Busan,Busan,984206,본죽&비빔밥 군산미장지구점,전라북도 군산시 수송로 289,한국음식,1,죽,131
20210302,4,Busan,Busan,458042,본죽&비빔밥cafe 군산지곡점,전라북도 군산시 백토로 231,한국음식,1,죽,131
20210320,2,Busan,Busan,984206,본죽&비빔밥 군산미장지구점,전라북도 군산시 수송로 289,한국음식,1,죽,131
20210325,2,Busan,Busan,632904,불티나분식,전라북도 군산시 백릉로 102,한국음식,1,떡볶이/순대/튀김/만두,132
20210325,2,Busan,Busan,364467,안젤라분식,전라북도 군산시 구영5길 118-14,한국음식,1,떡볶이/순대/튀김/만두,132
20210330,2,Busan,Busan,687881,김밥천국(시민문화회관),전라북도 군산시 하나운안1길 37-1,한국음식,1,떡볶이/순대/튀김/만두,132
20210324,2,Busan,Busan,914453,맘마킹도시락 군산호원대점,전라북도 군산시 임피면 호원대3길 50-1,한국음식,1,떡볶이/순대/튀김/만두,132
20210320,2,Busan,Busan,1080369,쎈언니도시락 군산1호점,전라북도 군산시 백릉로 53,한국음식,1,떡볶이/순대/튀김/만두,132
20210313,2,Busan,Busan,906940,토스토리 군산나운점,전라북도 군산시 서수송2길 38,한국음식,1,떡볶이/순대/튀김/만두,132
20210315,2,Busan,Busan,1156462,대박분식,전라북도 군산시 요죽3길 33,한국음식,1,떡볶이/순대/튀김/만두,132
20210316,2,Busan,Busan,399093,탱탱만두,전라북도 군산시 백토로 111 나운2동우체국,한국음식,1,떡볶이/순대/튀김/만두,132
20210324,2,Busan,Busan,399093,탱탱만두,전라북도 군산시 백토로 111 나운2동우체국,한국음식,1,떡볶이/순대/튀김/만두,132
20210323,2,Busan,Busan,964997,동대문엽기떡볶이 군산대점,전라북도 군산시 황룡안길 50,한국음식,1,떡볶이/순대/튀김/만두,132
20210309,2,Busan,Busan,364467,안젤라분식,전라북도 군산시 구영5길 118-14,한국음식,1,떡볶이/순대/튀김/만두,132
20210316,2,Busan,Busan,890097,보물섬노래주점,전라북도 군산시 조촌2길 47,나이트라이프,4,소주,401
20210315,2,Busan,Busan,1066005,째보식당,전라북도 군산시 구영3길 47,나이트라이프,4,실내포장마차,404
20210329,2,Busan,Busan,906919,폭시,전라북도 군산시 신지길 29,나이트라이프,4,맥주/호프,407
20210306,2,Busan,Busan,939286,어울림호프(지곡동),전라북도 군산시 옥산면 계산로 97,나이트라이프,4,맥주/호프,407
20210318,2,Busan,Busan,1067873,크라운호프군산수송점,전라북도 군산시 동수송6길 9,나이트라이프,4,맥주/호프,407
20210319,2,Busan,Busan,1031709,별이빛나는밤에,전라북도 군산시 하나운안2길 6-3,나이트라이프,4,맥주/호프,407
20210323,2,Busan,Busan,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210308,2,Busan,Busan,410622,청기와야식,전라북도 군산시 상지곡안4길 31,한국음식,1,그밖에또다른것,199
20210309,2,Busan,Busan,154848,중동호떡,전라북도 군산시 서래로 52,한국음식,1,그밖에또다른것,199
20210305,2,Busan,Busan,447142,노조미생라멘,전라북도 군산시 효자길 31-1,세계음식,2,일본음식/초밥,201
20210328,2,Busan,Busan,447142,노조미생라멘,전라북도 군산시 효자길 31-1,세계음식,2,일본음식/초밥,201
20210321,2,Busan,Busan,1264794,까투리 대명점,전라북도 군산시 대명4길 9,세계음식,2,일본음식/초밥,201
20210327,2,Busan,Busan,856109,아제스시,전라북도 군산시 수송안3길 3-7,세계음식,2,일본음식/초밥,201
20210316,2,Busan,Busan,398845,유정초밥,전라북도 군산시 대학로 6-4,세계음식,2,일본음식/초밥,201
20210306,2,Busan,Busan,127396,서울소바,전라북도 군산시 수송안길 7,세계음식,2,일본음식/초밥,201
20210309,2,Busan,Busan,127396,서울소바,전라북도 군산시 수송안길 7,세계음식,2,일본음식/초밥,201
20210312,2,Busan,Busan,215766,쌍용반점,전라북도 군산시 내항2길 121,세계음식,2,중국음식,202
20210314,2,Busan,Busan,259708,지린성,전라북도 군산시 미원로 87,세계음식,2,중국음식,202
20210316,2,Busan,Busan,874791,메이찬,전라북도 군산시 하나운2길 33,세계음식,2,중국음식,202
20210302,2,Busan,Busan,259700,복성루,전라북도 군산시 월명로 382,세계음식,2,중국음식,202
20210307,4,Busan,Busan,1177727,마랄유혹,전라북도 군산시 수송안11길 18,세계음식,2,중국음식,202
20210329,4,Busan,Busan,278605,홍영장,전라북도 군산시 장미동 1-18,세계음식,2,중국음식,202
20210317,2,Busan,Busan,259726,빈해원,전라북도 군산시 동령길 57,세계음식,2,중국음식,202
20210301,2,Busan,Busan,1123331,군산짬뽕,전라북도 군산시 조촌4길 24-9,세계음식,2,중국음식,202
20210308,2,Busan,Busan,259708,지린성,전라북도 군산시 미원로 87,세계음식,2,중국음식,202
20210304,2,Busan,Busan,1141014,루키차이나,전라북도 군산시 검다메2길 18-6,세계음식,2,중국음식,202
20210313,2,Busan,Busan,215766,쌍용반점,전라북도 군산시 내항2길 121,세계음식,2,중국음식,202
